datetime,aqi_us_lag1,aqi_us_lag12,aqi_us_lag24,scaled_humidity_%,scaled_temp_C_scaled_log_windspeed_kph,day_of_week,scaled_temp_C,scaled_temp_C_scaled_o3,aqi_us,scaled_log_pm2_5_lag1,scaled_log_pm2_5_lag12,scaled_log_pm2_5_lag24,scaled_log_pm10_lag1,scaled_log_pm10_lag12,scaled_log_pm10_lag24,scaled_log_no2,scaled_log_so2
2025-09-25 23:00:00,77.0,73.0,71.0,0.8492725185804898,2.528382506846792,3,-0.8141973131952556,1.3443171006638543,78,1.680844105890112,0.0285691220567684,0.8682584408815146,0.2369437339845173,0.814041422824632,-0.1552070317960135,1.7447820874286746,0.2563997142100415
2025-09-26 00:00:00,78.0,74.0,71.0,0.9831353843426076,1.7017803380709076,4,-0.8764874118974874,0.8600181885764488,78,1.9156360373120325,0.2173694622607761,-0.5400240900010281,0.3107347504159745,1.013978794031678,-1.053209126450538,1.1042967342056311,-0.6268185653750116
2025-09-26 01:00:00,78.0,74.0,71.0,1.260726551686403,1.4957575672108334,4,-0.961652180664856,0.8977406339964796,79,1.4321028233820343,0.1370638090979298,-0.8422002496885401,0.0423072137717163,0.8813960624934917,-1.1186413151554693,1.033554352872197,-0.9209950034903576
2025-09-26 02:00:00,79.0,73.0,72.0,1.3995221353583007,1.1927393011029586,4,-1.0468169494322244,0.9273434499090598,80,0.8242418141136032,0.2173694622607761,-1.0615766480211304,-0.1314317197264005,0.9290685925442124,-1.1847615521071986,0.9260062972571836,-1.1590631651528358
2025-09-26 03:00:00,80.0,74.0,72.0,1.121930968014505,0.7115045698982091,4,-1.0468169494322244,0.8524906153872523,81,0.1878324758969702,-0.1373188921432858,-1.1900197753971586,-0.290519215334395,0.6771282808844628,-1.198069444046952,0.7520143607590997,-1.3561015158839909
2025-09-26 04:00:00,81.0,74.0,72.0,0.7055442169988124,0.5561714446118466,4,-1.13198171819959,0.840903227444327,82,-0.3437269740704296,-0.5104961621600201,-1.287887071368945,-0.3922907585188838,0.342096294701304,-1.224770021722802,0.5147029156977898,-1.5039523319445618
2025-09-26 05:00:00,82.0,75.0,72.0,0.7055442169988124,0.0743129835446795,4,-1.0468169494322244,0.7027849463436372,82,-0.6175348456301193,0.902258682981798,-1.6241231288932894,-0.4542522520202938,1.654892804285022,-1.7694635079544734,0.1993896042088391,-1.7543119857245422
2025-09-26 06:00:00,82.0,75.0,73.0,0.7055442169988124,0.561313867417086,4,-1.2171464869669584,0.7881256356459008,83,-0.9914352113772044,0.780270854404326,-1.4877282934770142,-0.4646460605691364,1.297970648174131,-1.7694635079544734,0.1807002527770653,-1.4738788047206042
2025-09-26 07:00:00,83.0,75.0,73.0,0.8443398006707101,1.0790102164625144,4,-1.13198171819959,0.6520372619220718,84,-0.525649553518914,1.0459527161293942,-0.5994477700822066,0.0137219788528752,0.4455192938794934,-1.1714817655567602,0.1361175528808783,-1.0512532924548614
2025-09-26 08:00:00,84.0,76.0,73.0,0.5667486333269147,0.4122985101179053,4,-0.7061578743627532,0.2889375798857788,84,0.5309654534620034,1.3249690152130282,-0.081594779364439,0.2750152162677961,0.3212059877974751,0.0867118912690599,0.0286705764857819,-0.5569781581982249
2025-09-26 09:00:00,84.0,76.0,73.0,-0.2660248687044712,0.0425724223511391,4,0.1454898133109199,-0.0109812350456663,85,0.5309654534620034,1.5273203491793736,-0.1934800612505496,0.7301601316229344,0.2369437339845173,0.466001320440382,-0.2474234995616216,0.1123923484986778
2025-09-26 10:00:00,85.0,77.0,73.0,-0.9600027870639596,0.6668395574514342,4,0.9119727322172247,0.3224310516040116,86,1.0299062867851425,1.680844105890112,-0.221726694938657,1.7916166051063276,0.2369437339845173,0.7752266292383884,-0.6900877901028171,0.7701534666474626
2025-09-26 11:00:00,86.0,78.0,73.0,-1.2375939544077548,0.9399918871375212,4,1.2526318072866958,0.9802902006555588,86,0.2312022046615094,1.9156360373120325,0.0285691220567684,1.3201240478732656,0.3107347504159745,0.814041422824632,-1.180401053714864,1.172274579164001
2025-09-26 12:00:00,86.0,78.0,74.0,-1.2375939544077548,1.437458641847396,4,1.5081261135887951,1.863215330116741,87,0.2744335927484451,1.4321028233820343,0.2173694622607761,1.1589129172818748,0.0423072137717163,1.013978794031678,-1.5281510824155264,1.2694087643718897
2025-09-26 13:00:00,87.0,79.0,74.0,-1.51518512175155,1.6850984750852354,4,1.593290882356164,2.652003504975925,87,0.5732526287155529,0.8242418141136032,0.1370638090979298,1.0646677054295732,-0.1314317197264005,0.8813960624934917,-1.727970831426293,1.2142336963547815
2025-09-26 14:00:00,87.0,80.0,73.0,-1.51518512175155,1.8974787696384503,4,1.593290882356164,2.993789159555161,88,1.0299062867851425,0.1878324758969702,0.2173694622607761,1.0328973195550997,-0.290519215334395,0.9290685925442124,-1.6810907290518566,1.1298068542333897
2025-09-26 15:00:00,88.0,81.0,74.0,-1.51518512175155,1.9192648858604424,4,1.42296134482143,2.504158584361102,88,1.3924160346321504,-0.3437269740704296,-0.1373188921432858,0.9929295230747232,-0.3922907585188838,0.6771282808844628,-1.4673029622002889,1.1012063328792123
2025-09-26 16:00:00,88.0,82.0,74.0,-1.2375939544077548,1.5577036753926627,4,1.0823022697519589,1.543504918260885,89,1.589697955748168,-0.6175348456301193,-0.5104961621600201,1.0328973195550997,-0.4542522520202938,0.342096294701304,-1.1168477008561326,1.043295189432411
2025-09-26 17:00:00,89.0,82.0,75.0,-0.9600027870639596,1.0108143958522002,4,0.9119727322172247,0.9745387964211136,90,1.0299062867851425,-0.9914352113772044,0.902258682981798,0.7636876342355109,-0.4646460605691364,1.654892804285022,-0.6900877901028171,1.0578629626440847
2025-09-26 18:00:00,90.0,83.0,75.0,-0.6824116197201642,0.3066096509372495,4,0.315819350845654,0.1718795878200374,90,-1.0865445748392597,-0.525649553518914,0.780270854404326,-0.3820300820847842,0.0137219788528752,1.297970648174131,0.0699152162010874,0.8171816144929308
2025-09-26 19:00:00,90.0,84.0,75.0,0.1503618823112218,-0.0804358999260483,4,-0.1100044929911826,0.0214127035100989,90,-1.8724475404807428,0.5309654534620034,1.0459527161293942,-0.7637814125312155,0.2750152162677961,0.4455192938794934,0.7179719185541179,0.439384944400746
2025-09-26 20:00:00,90.0,84.0,76.0,0.5667486333269147,-0.0225331424685971,4,-0.2803340305259166,0.2149305401043305,89,-1.278789339610498,0.5309654534620034,1.3249690152130282,-1.2566842377589345,0.7301601316229344,0.3212059877974751,1.064302097618701,0.1313817955808787
2025-09-26 21:00:00,89.0,85.0,76.0,0.7055442169988124,0.3359738608907848,4,-0.4506635680606507,0.4421955868389022,89,-1.375944083060886,1.0299062867851425,1.5273203491793736,-1.4023406895645838,1.7916166051063276,0.2369437339845173,1.1903925431578786,0.0547985407171143
2025-09-26 22:00:00,89.0,86.0,77.0,0.7055442169988124,0.23516511233569,4,-0.4506635680606507,0.463678773244031,89,-1.278789339610498,0.2312022046615094,1.680844105890112,-1.5518817678550925,1.3201240478732656,0.2369437339845173,1.2240344488633843,0.0741018645328058
2025-09-26 23:00:00,89.0,86.0,78.0,0.7055442169988124,0.4235275758168884,4,-0.2803340305259166,0.2817483245927233,88,-0.8969886363190105,0.2744335927484451,1.9156360373120325,-1.5771976488079296,1.1589129172818748,0.3107347504159745,1.1872945678925877,0.0158698689945967
2025-09-27 00:00:00,88.0,87.0,78.0,0.7831182178161019,0.9779945621449964,5,-0.5665834353013204,0.6029895702496169,88,-0.3889791986604382,0.5732526287155529,1.4321028233820343,-1.5518817678550925,1.0646677054295732,0.0423072137717163,1.2476430373539518,-0.1814914199723079
2025-09-27 01:00:00,88.0,87.0,79.0,0.9013247412600418,0.7529620731346653,5,-0.7636559345365626,0.722254749426197,88,2.23303042479878,1.0299062867851425,0.8242418141136032,1.562477876290678,1.0328973195550997,-0.1314317197264005,1.0013886658138589,-0.5713766027256721
2025-09-27 02:00:00,88.0,88.0,80.0,1.0195312647039818,0.5479291787928566,5,-0.8950376006933899,0.7404785206870007,87,1.1194190963145572,1.3924160346321504,0.1878324758969702,0.7652704257133042,0.9929295230747232,-0.290519215334395,0.7050795593304073,-0.9662355172856152
2025-09-27 03:00:00,87.0,88.0,81.0,1.1377377881479216,0.6283591499918093,5,-1.0264192668502197,0.7275727182638704,86,-0.227335846092533,1.589697955748168,-0.3437269740704296,-0.1320715624184826,1.0328973195550997,-0.3922907585188838,0.3212329573649102,-1.305349181679958
2025-09-27 04:00:00,86.0,89.0,82.0,1.1377377881479216,0.7866856952570297,5,-1.0921100999286322,0.6188786234841259,85,-1.2774182517530792,1.0299062867851425,-0.6175348456301193,-0.6980690198260552,0.7636876342355109,-0.4542522520202938,-0.1841959259415485,-1.5934006300413233
2025-09-27 05:00:00,85.0,90.0,82.0,0.9013247412600418,1.3436443399871627,5,-1.0921100999286322,0.5671257072345823,84,-1.899613645917105,-1.0865445748392597,-0.9914352113772044,-0.9229904251609432,-0.3820300820847842,-0.4646460605691364,-0.5588265934238542,-1.7163823993496377
2025-09-27 06:00:00,84.0,90.0,83.0,0.9013247412600418,1.1415876592686869,5,-1.157800933007047,0.6835373421568018,84,-1.94923398874772,-1.8724475404807428,-0.525649553518914,-0.6150933425447066,-0.7637814125312155,0.0137219788528752,-0.2028672522913479,-1.3890469848181095
2025-09-27 07:00:00,84.0,90.0,84.0,1.0195312647039818,1.675703313511068,5,-1.157800933007047,0.7658361525837079,83,-1.7037234979661569,-1.278789339610498,0.5309654534620034,-0.397343997677365,-1.2566842377589345,0.2750152162677961,0.1648007143319038,-0.9662355172856152
2025-09-27 08:00:00,83.0,89.0,84.0,0.664911694372162,0.98562680169462,5,-0.8293467676149774,0.4503249526413146,82,0.1776370461488498,-1.375944083060886,0.5309654534620034,0.6696968809354334,-1.4023406895645838,0.7301601316229344,0.3007777001866364,-0.4640313220849674
2025-09-27 09:00:00,82.0,89.0,85.0,-0.0443274462914774,0.1125951104057157,5,-0.2381292699092508,0.0220987546516691,81,1.047469413169846,-1.278789339610498,1.0299062867851425,2.0724685268463,-1.5518817678550925,1.7916166051063276,0.0725811557210529,0.2000241013880749
2025-09-27 10:00:00,81.0,89.0,86.0,-0.7535665869551169,-0.2457090870330707,5,0.4844698939533006,0.2534952523689258,81,0.9749619749787128,-0.8969886363190105,0.2312022046615094,2.55618163069748,-1.5771976488079296,1.3201240478732656,-0.4457012360723859,0.833867939506244
2025-09-27 11:00:00,81.0,88.0,86.0,-0.8717731103990568,0.3165915222122685,5,1.0756873916590273,1.1235668368349374,80,0.2957869879179585,-0.3889791986604382,0.2744335927484451,1.6925957048924765,-1.5518817678550925,1.1589129172818748,-1.032525832062117,1.2285335993119133
2025-09-27 12:00:00,80.0,88.0,87.0,-1.5810122510626965,0.9394944564086668,5,1.535523223207924,2.222375934599369,79,-0.3104778396394215,2.23303042479878,0.5732526287155529,0.5973728799197042,1.562477876290678,1.0646677054295732,-1.463281600465178,1.3735841134695643
2025-09-27 13:00:00,79.0,88.0,87.0,-1.5810122510626965,1.622249951974063,5,1.6669048893647511,2.886473506523336,78,-1.0036402865927343,1.1194190963145572,1.0299062867851425,-0.7537963033345392,0.7652704257133042,1.0328973195550997,-1.780933556509272,1.3853769856502864
2025-09-27 14:00:00,78.0,87.0,88.0,-1.817425297950576,2.219074724985185,5,1.7325957224431665,3.164434658209483,77,-0.3104778396394215,-0.227335846092533,1.3924160346321504,-0.560180790081533,-0.1320715624184826,0.9929295230747232,-1.7560382365315863,1.3259684414383912
2025-09-27 15:00:00,77.0,86.0,88.0,-1.5810122510626965,2.401970924676577,5,1.535523223207924,2.4770547593010703,76,0.0177457562882341,-1.2774182517530792,1.589697955748168,-0.4784094195309686,-0.6980690198260552,1.0328973195550997,-1.442826343286904,1.178668277082796
2025-09-27 16:00:00,76.0,85.0,89.0,-1.2263926807308765,1.9349499015851523,5,1.2070690578158545,1.4037978532688689,75,0.137919735145425,-1.899613645917105,1.0299062867851425,-0.3704769701617589,-0.9229904251609432,0.7636876342355109,-0.940745653936576,0.9440140894321092
2025-09-27 17:00:00,75.0,84.0,90.0,-0.8717731103990568,1.377701720826024,5,1.0099965585806123,1.031021208403735,74,-0.1860403587618749,-1.94923398874772,-1.0865445748392597,-0.6150933425447066,-0.6150933425447066,-0.3820300820847842,-0.3710033038776802,1.063514404271593
2025-09-27 18:00:00,74.0,84.0,90.0,-0.3989470166232972,0.5096689318860103,5,0.4187790608748881,0.1893553599243167,74,-0.3104778396394215,-1.7037234979661569,-1.8724475404807428,-0.9800727876400512,-0.397343997677365,-0.7637814125312155,0.3007777001866364,0.7630286869548496
2025-09-27 19:00:00,74.0,83.0,90.0,0.0738790771524624,-0.0341985578863492,5,-0.041056770674011,0.0125653227109644,74,-0.1449263906426683,0.1776370461488498,-1.278789339610498,-0.8098562890136185,0.6696968809354334,-1.2566842377589345,0.9241540569880348,0.2677567914357211
2025-09-27 20:00:00,74.0,82.0,89.0,0.3102921240403423,-0.076645505906356,5,-0.2381292699092508,0.2082925172487117,73,0.6791772431081518,1.047469413169846,-1.375944083060886,-0.5328444688516834,2.0724685268463,-1.4023406895645838,1.2552350891974775,-0.1622428347352758
2025-09-27 21:00:00,73.0,81.0,89.0,0.5467051709282221,0.0101924125104327,5,-0.435201769144493,0.4631659017859382,73,0.603746086815897,0.9749619749787128,-1.278789339610498,-0.5055874984481769,2.55618163069748,-1.5518817678550925,1.3507978744281084,-0.3398435415183444
2025-09-27 22:00:00,73.0,81.0,89.0,0.664911694372162,-0.135175368080762,5,-0.5665834353013204,0.6029895702496169,73,0.5658011557207496,0.2957869879179585,-0.8969886363190105,-0.5055874984481769,1.6925957048924765,-1.5771976488079296,1.3292443162675145,-0.3807006570445554
2025-09-27 23:00:00,73.0,80.0,88.0,0.664911694372162,-0.1192018170533767,5,-0.5665834353013204,0.5627156842960247,72,0.7540049436872345,-0.3104778396394215,-0.3889791986604382,-0.4784094195309686,0.5973728799197042,-1.5518817678550925,1.2052327072279607,-0.5280008214001508
2025-09-28 00:00:00,72.0,79.0,88.0,0.6127164036955811,0.3146617154315216,6,-0.7668101123186193,0.8231533539607866,72,0.7166659212978113,-1.0036402865927343,2.23303042479878,-0.560180790081533,-0.7537963033345392,1.562477876290678,1.496117911690898,-0.3209378335823422
2025-09-28 01:00:00,72.0,78.0,88.0,0.7527658673974282,0.8700444816849254,6,-0.885542000677631,0.7417267313709727,71,-0.3764807670442979,-0.3104778396394215,1.1194190963145572,-0.6759174751949887,-0.560180790081533,0.7652704257133042,0.6850959839340004,-0.8402494161531376
2025-09-28 02:00:00,71.0,77.0,87.0,0.472666939993734,0.4618403602708462,6,-0.885542000677631,0.5560532862298686,71,-0.8900263827150812,0.0177457562882341,-0.227335846092533,-0.9263454549794868,-0.4784094195309686,-0.1320715624184826,-0.2424914387632143,-1.3025173247606885
2025-09-28 03:00:00,71.0,76.0,86.0,0.8928153310992754,1.2364749673064397,6,-1.06363983321615,0.5842543856140802,70,-1.2943873861228374,0.137919735145425,-1.2774182517530792,-1.080427167527546,-0.3704769701617589,-0.6980690198260552,-0.836713512551837,-1.4870930572846737
2025-09-28 04:00:00,70.0,75.0,85.0,0.8928153310992754,0.5506877991806745,6,-1.1823717215751617,0.6494734798221634,70,-1.5244191000341203,-0.1860403587618749,-1.899613645917105,-1.2123201120114793,-0.6150933425447066,-0.9229904251609432,-1.0984468437472492,-1.4554218759121402
2025-09-28 05:00:00,70.0,74.0,84.0,0.8928153310992754,1.8013983800892244,6,-1.004273889036643,0.6306079167858286,70,-1.644471321529801,-0.3104778396394215,-1.94923398874772,-1.264785563294783,-0.9800727876400512,-0.6150933425447066,-0.8178229111678398,-1.2437479720483164
2025-09-28 06:00:00,70.0,74.0,84.0,0.8928153310992754,1.5655174124955025,6,-1.06363983321615,0.7515160785135384,70,-1.5244191000341203,-0.1449263906426683,-1.7037234979661569,-1.2436788476553997,-0.8098562890136185,-0.397343997677365,-0.3010681335432851,-1.0477685476991294
2025-09-28 07:00:00,70.0,74.0,83.0,1.0328647948011225,1.498676560068517,6,-1.06363983321615,0.8072699761466912,70,-1.3393712163178415,0.6791772431081518,0.1776370461488498,-1.150657752919552,-0.5328444688516834,0.6696968809354334,0.2472624604428964,-0.7422933273531546
2025-09-28 08:00:00,70.0,73.0,82.0,0.6127164036955811,-0.12367537952231,6,-0.7074441681391123,0.4627627528646277,70,-0.6347142226570798,0.603746086815897,1.047469413169846,-0.807227673684777,-0.5055874984481769,2.0724685268463,0.4875084955741305,-0.2802522305332421
2025-09-28 09:00:00,70.0,73.0,81.0,0.0525185488881926,-0.1336680831121269,6,-0.2325166147030629,0.0545923580991282,69,-0.3943954011224469,0.5658011557207496,0.9749619749787128,-0.5506053106223832,-0.5055874984481769,2.55618163069748,0.3154508484332187,0.4398408696553142
2025-09-28 10:00:00,69.0,73.0,81.0,-0.647728769621043,0.1899451355927077,6,0.3611428270919982,0.1329071352396514,69,-0.2880650760315066,0.7540049436872345,0.2957869879179585,-0.3996748475006754,-0.4784094195309686,1.6925957048924765,-0.1298547742450455,1.126560600912347
2025-09-28 11:00:00,69.0,72.0,80.0,-1.2079266244284317,-0.527646468671025,6,1.1329001014255782,1.0404638945030331,69,-0.2532266755069546,0.7166659212978113,-0.3104778396394215,-0.3385278155777191,-0.560180790081533,0.5973728799197042,-0.620153999829952,1.5018282657998816
2025-09-28 12:00:00,69.0,72.0,79.0,-1.3479760881302785,0.0278106882287518,6,1.4297298223231087,2.0250388286363976,69,-0.1674061872722588,-0.3764807670442979,-1.0036402865927343,-0.2787137957292256,-0.6759174751949887,-0.7537963033345392,-1.0984468437472492,1.552783831411913
2025-09-28 13:00:00,69.0,71.0,78.0,-1.6280750155339727,0.9243005747115274,6,1.6078276548616253,2.993665554842136,70,0.1432268623646686,-0.8900263827150812,-0.3104778396394215,-0.1557798983183793,-0.9263454549794868,-0.560180790081533,-1.628519165242485,1.4393565724922872
2025-09-28 14:00:00,70.0,71.0,77.0,-1.908173942937667,1.789696347307362,6,1.785925487400144,3.606115637330968,70,0.3728283847613493,-1.2943873861228374,0.0177457562882341,-0.0178684853105682,-1.080427167527546,-0.4784094195309686,-1.7693325911664384,1.2763987416556564
2025-09-28 15:00:00,70.0,70.0,76.0,-1.4880255518321257,2.679920167244558,6,1.6078276548616253,2.782967685879639,71,0.4172427881403749,-1.5244191000341203,0.137919735145425,0.0354120141008496,-1.2123201120114793,-0.3704769701617589,-1.2999916489635257,1.0907427345920004
2025-09-28 16:00:00,71.0,70.0,75.0,-1.3479760881302785,2.5681575766854734,6,1.3109979339640947,1.5476298726241418,71,0.4319411427238761,-1.644471321529801,-0.1860403587618749,0.11344171317922,-1.264785563294783,-0.6150933425447066,-0.5860618869909608,0.8518834304715204
2025-09-28 17:00:00,71.0,70.0,74.0,-0.9278276970247372,1.016309560105289,6,1.014168213066564,0.8516786039126347,71,0.3429487823640107,-1.5244191000341203,-0.3104778396394215,0.2570666899092363,-1.2436788476553997,-0.9800727876400512,0.1887642961154486,0.7852675142460254
2025-09-28 18:00:00,71.0,70.0,74.0,-0.2275803785155015,0.4279054434701771,6,0.3611428270919982,0.1139767420897901,72,0.850006939231227,-1.3393712163178415,-0.1449263906426683,0.8065724896749263,-1.150657752919552,-0.8098562890136185,0.69452084018835,0.5453339694135695
2025-09-28 19:00:00,72.0,70.0,74.0,0.1925680125900397,-0.025943236037805,6,-0.0544187821645441,0.0227607723574088,73,1.106736031860079,-0.6347142226570798,0.6791772431081518,1.044904470147365,-0.807227673684777,-0.5328444688516834,1.2407605371959225,0.1475115522855166
2025-09-28 20:00:00,73.0,70.0,73.0,0.472666939993734,0.1474838438828079,6,-0.2325166147030629,0.2130371555589235,74,1.265370891175451,-0.3943954011224469,0.603746086815897,1.3675772482727286,-0.5506053106223832,-0.5055874984481769,1.5091051573593643,-0.220373928235978
2025-09-28 21:00:00,74.0,69.0,73.0,0.7527658673974282,0.4278791098873178,6,-0.4106144472415817,0.4192617466880622,75,1.3483097963108155,-0.2880650760315066,0.5658011557207496,1.7212549581825127,-0.3996748475006754,-0.5055874984481769,1.4633075064786143,-0.4468907824017648
2025-09-28 22:00:00,75.0,69.0,73.0,1.0328647948011225,-0.3955091544196725,6,-0.5887122797801004,0.5393919470534492,76,1.4296015783721534,-0.2532266755069546,0.7540049436872345,1.739037648442436,-0.3385278155777191,-0.4784094195309686,1.2260678834904568,-0.5791439415538285
2025-09-28 23:00:00,76.0,69.0,72.0,1.1729142585029697,-0.2471888750863979,6,-0.4699803914210886,0.3567006871345838,77,1.4180868384210403,-0.1674061872722588,0.7166659212978113,1.5934406569945945,-0.2787137957292256,-0.560180790081533,0.874941829055755,-0.7908178454176523
2025-09-29 00:00:00,77.0,69.0,72.0,1.055389891348794,-1.729895592264692,0,-0.9475476711611488,0.7059976509717971,77,1.2050828006633074,0.1432268623646686,-0.3764807670442979,1.4238223114230646,-0.1557798983183793,-0.6759174751949887,0.0331293322481365,-0.8673595252631373
2025-09-29 01:00:00,77.0,70.0,71.0,1.0106383765212834,-1.4122762510092122,0,-0.971335478805362,0.5992739468480709,78,-0.0940200330794842,0.3728283847613493,-0.8900263827150812,1.0485088007901753,-0.0178684853105682,-0.9263454549794868,-0.4759306408521362,-1.2992511537145632
2025-09-29 02:00:00,78.0,70.0,71.0,1.1001414061763048,-0.9157566160314868,0,-1.042698901738001,0.5478803969955268,79,-0.376991458305865,0.4172427881403749,-1.2943873861228374,0.9279574261729012,0.0354120141008496,-1.080427167527546,-1.0463513216873817,-1.667834596968905
2025-09-29 03:00:00,79.0,71.0,70.0,1.1448929210038157,-1.1610462841816245,0,-1.0664867093822137,0.5603795695505576,80,-0.4389693925354776,0.4319411427238761,-1.5244191000341203,0.9756616093212682,0.11344171317922,-1.2123201120114793,-1.3570396741301511,-1.806507396176826
2025-09-29 04:00:00,80.0,71.0,70.0,1.1896444358313265,-1.438287867468096,0,-1.1140623246706391,0.6465494819401038,81,-0.4264847875749734,0.3429487823640107,-1.644471321529801,1.0382011209625506,0.2570666899092363,-1.264785563294783,-1.2993544239257435,-1.701659353707465
2025-09-29 05:00:00,81.0,71.0,70.0,1.1448929210038157,-0.8393268390212291,0,-1.0902745170264267,0.7325198429535903,81,-0.4264847875749734,0.850006939231227,-1.5244191000341203,1.0018655891688144,0.8065724896749263,-1.2436788476553997,-0.8247514821632687,-1.1894081515262809
2025-09-29 06:00:00,81.0,72.0,70.0,1.1448929210038157,-0.6367604361542423,0,-1.0902745170264267,0.8522506685895914,82,-0.5663541143883706,1.106736031860079,-1.3393712163178415,0.8304039731692777,1.044904470147365,-1.150657752919552,-0.2211324903199431,-0.8218953602045306
2025-09-29 07:00:00,82.0,73.0,70.0,1.1448929210038157,0.017435081362647,0,-1.0902745170264267,0.9919366318315928,83,-0.5534027941562623,1.265370891175451,-0.6347142226570798,0.6494284711655406,1.3675772482727286,-0.807227673684777,0.298766440266039,-0.3956335678253397
2025-09-29 08:00:00,83.0,74.0,70.0,0.9658868616937728,-0.0254457689659522,0,-0.971335478805362,0.7592778683798178,84,-0.2562658591878358,1.3483097963108155,-0.3943954011224469,0.506788136537893,1.7212549581825127,-0.5506053106223832,0.5120274628874287,0.0050582236327442
2025-09-29 09:00:00,84.0,75.0,69.0,0.6078747430736869,-0.0434375789506229,0,-0.63830617178638,0.0900551172113204,85,0.1359346759848048,1.4296015783721534,-0.2880650760315066,0.3256718516528794,1.739037648442436,-0.3996748475006754,0.4168914758406565,0.4181866414388905
2025-09-29 10:00:00,85.0,76.0,69.0,0.0261050503160477,0.0166265823486366,0,-0.1149744036136953,-0.0868925302513388,85,0.0283336630704107,1.4180868384210403,-0.2532266755069546,-0.0409680461291379,1.5934406569945945,-0.3385278155777191,0.1168529112678852,0.7952590620450427
2025-09-29 11:00:00,85.0,77.0,69.0,-0.5109131276140808,-0.1845992492136429,0,0.5748720180684808,0.8237692449155749,86,-0.1167379776146899,1.2050828006633074,-0.1674061872722588,-0.5534610613871108,1.4238223114230646,-0.2787137957292256,-0.244314147039066,0.9466843124017104
2025-09-29 12:00:00,86.0,77.0,69.0,-0.8689252462341666,-0.1381726326214291,0,0.9554769403758868,1.5965047371566496,86,-0.3403300143168399,-0.0940200330794842,0.1432268623646686,-0.8897214855966801,1.0485088007901753,-0.1557798983183793,-0.6818253379237135,0.7636275163522744
2025-09-29 13:00:00,86.0,78.0,70.0,-1.09268282037172,0.0860657620201785,0,1.264718439750656,2.136363773535706,86,-0.6851477223078084,-0.376991458305865,0.3728283847613493,-1.0619691220677838,0.9279574261729012,-0.0178684853105682,-1.280725441936446,0.3675494373228584
2025-09-29 14:00:00,86.0,79.0,70.0,-1.1374343351992309,0.4323378023661223,0,1.3836574779717208,2.2106513085325883,86,-1.068117186160945,-0.4389693925354776,0.4172427881403749,-1.4144412721294262,0.9756616093212682,0.0354120141008496,-1.459798437059723,0.0650339396578603
2025-09-29 15:00:00,86.0,80.0,71.0,-1.1821858500267417,0.4249050607781659,0,1.3598696703275075,1.9237508528608669,85,-1.3329474624755298,-0.4264847875749734,0.4319411427238761,-1.7606007977931517,1.0382011209625506,0.11344171317922,-0.8503172396142709,0.1233549403139444
2025-09-29 16:00:00,85.0,81.0,71.0,-1.271688879681763,0.4704613145240092,0,1.3360818626832942,1.474379295007929,88,-1.3818584978246822,-0.4264847875749734,0.3429487823640107,-1.9356362273268293,1.0018655891688144,0.2570666899092363,-0.1687203377326206,0.3417686032251878
2025-09-29 17:00:00,88.0,81.0,71.0,-1.6744525131293595,0.3062337672431457,0,1.597747746769637,1.4414533179580291,109,-0.9069497955873428,-0.5663541143883706,0.850006939231227,-1.4144412721294262,0.8304039731692777,0.8065724896749263,-0.0435911018660941,-0.3411927345197023
2025-09-29 18:00:00,109.0,82.0,72.0,-1.4954464538193166,-0.672989250801387,0,1.3360818626832942,0.4717606175457299,122,-0.6186490563990313,-0.5534027941562623,1.106736031860079,-1.3280156099964893,0.6494284711655406,1.044904470147365,0.7859511228492833,0.1940639463748418
2025-09-29 19:00:00,122.0,83.0,73.0,-1.0031797907166988,-1.410000455074201,0,0.8603257097990352,-0.3418284836850855,117,0.6380548548161312,-0.2562658591878358,1.265370891175451,-0.3974937992790609,0.506788136537893,1.3675772482727286,1.4096205519131728,0.7742240407733579
2025-09-29 20:00:00,117.0,84.0,74.0,-0.331907068304038,-0.3285947380162061,0,0.2418427110494981,-0.2333088171768187,96,1.4872752687175306,0.1359346759848048,1.3483097963108155,0.4392670857835754,0.3256718516528794,1.7212549581825127,1.6957240002406102,1.1419617139841265
2025-09-29 21:00:00,96.0,85.0,75.0,-0.018646464511463,0.2435670716272419,0,-0.1387622112579086,0.1567234178495481,87,1.808987558779167,0.0283336630704107,1.4296015783721534,0.7298432666082785,-0.0409680461291379,1.739037648442436,1.6941706124748357,1.328862671934686
2025-09-29 22:00:00,87.0,85.0,76.0,-0.0633979793389737,0.4244223388400337,0,-0.23391344183476,0.2556283362385597,89,1.8220364409754155,-0.1167379776146899,1.4180868384210403,0.7355120394533069,-0.5534610613871108,1.5934406569945945,1.5576901480590897,1.4164609822917915
2025-09-29 23:00:00,89.0,86.0,77.0,0.1156080799710691,0.6106721822597715,0,-0.4004280953442505,0.4229430945477775,91,1.8929397815582787,-0.3403300143168399,1.2050828006633074,0.8577960564403235,-0.8897214855966801,1.4238223114230646,1.4330280182034347,1.4086458081574147
2025-09-30 00:00:00,91.0,86.0,77.0,0.7882048588976428,-0.2811885167107041,1,-0.846228911620034,0.8219845921173143,92,1.7761486955883454,-0.6851477223078084,-0.0940200330794842,0.7298432666082785,-1.0619691220677838,1.0485088007901753,0.9409190682474068,1.6847739176154226
